PLATO 20 PANDO X20 KANG|PLATO 20 PANDO X20 KANG|25120.0
BIENESTAR FAMILIAR 18X24+3+5 TA B IMP|18X24+3+5 TA B IMP (BIENESTAR FAMILIAR)|600.0
5X7 NBX500 ALMACIGO|5X7 NBX500|3150.0
IBIZA 13X18 B IMP|IBIZA 13X18 B IMP|200.0
TODO CASCO 11+3+3X20 TA B IMP|TODO CASCO 11+3+3X20 TA B IMP|65.0
BARCO DEL PELUQUERO 11X15 BA B IMP|11X15 BA B IMP|141.0
F.C JEANS 12X16 PP ADHESIVO|F.C JEANS 12X16 PP ADHE (B IMP)|122.0
VERSALLES 5+2+2X11 BA BIODEGRADABLE|VERSALLES 5+2+2X11 BA BIO (B IMP)|56.0
8X12 PP ADHESIVO CL 1.5|8X12 PP ADH CL 1.5|4369.0
7X8 TB CL 2|7X8 TB CL2|2336.0
MISTER CAT 12X17 TB B IMP|MISTER CAT 12X17 TB|216.0
12X13 PP CV 1.0X100|12X13 PP CV 1.0X100|3500.0
10X14 PP CL 1.5 ADHESIVO|10X14 PP CL 1.5 ADH|6159.0
12X16 PP CL 1.5 ADHESIVO|12X16 PP CL 1.5 ADHESIVO|8235.0
FRUVER BOLITATO C-4 BB B IMP|FRUVER BOLITATO C-4 BB B IMP|270.0
FORGOD 15X18 ROJA B IMP|FORGOD 15X18 ROJA B IMP|214.0
YAYSE 11X15 VERDE B IMP|YAYSE 11X15 VERDE B IMP|148.0
UNLIMID 12X16 PP B IMP|UNLIMID 12X16 PP|81.0
QUESTIONS 12X16 PP B IMP|QUESTIONS 12X16 PP|82.0
4X6 PP C 2.0X500|4X6 PP C 2.0X500|1030.0
9X10 PP C.1.0|9X10 PP|1850.0
11X10 PP C.1.0.|11X10 PP|2330.0
12.5X14 PP SIN SOLAPA C.2.0|12.5X14 PP SIN SOLAPA C.2.0|6800.0
10X10 PP C. 1.5 X 100|10X10 PP|3380.0
VARIEDADES MONCHO 12+3+3X24 B IMP|VARIEDADES MONCHO 12+3+3X24 B IMP|193.0
VARIEDADES MONCHO 9+2.5+2.5X18 B IMP|VARIEDADES MONCHO 9+2.5+2.5X18|116.0
VARIEDADES MONCHO 14+3+3X24|VARIEDADES MONCHO 14+3+3X24|215.0
BAJAJ 3.5X4.5 PP B IMP|BAJAJ 3.5X4.5 PP B IMP|15.0
MARITO 10X14 PP B IMP|MARITO 10X14 PP B IMP|82.0
RICO DELY 6X11 B IMP|RICO DELY 6X11 B IMP|40.0
MUNDIBOLSOS 16X19+3 B IMP|MUNDIBOLSOS 16X19+3 B IMP|313.0
CASA DEL PERRERO 7.5X16 TB B IMP|CASA DEL PERRERO 7.5X16 TB B IMP|58.0
SARYMAR 7.5X16 TB B IMP|SARYMAR 7.5X16 TB B IMP|58.0
TEXTILES EL GATO 12+3+3X24 B IMP|TEXTILES EL GATO 12+3+3X24 B IMP|170.0
MAMBO 5.5X 14 TB (REF 7X25) B IMP|MAMBO 5.5X 14 TB (REF 7X25) B IMP|20.0
ANISSA 16X16 BA B IMP|ANISSA 16X16 BA B IMP|159.0
QUESTIONS KIDS 10X14 PP B IMP|QUESTIONS KIDS 10X14 PP B IMP|54.0
CODIGO BARRAS 4X16 X 100|CODIGO BARRAS 4X16 X 100|26.0
CODIGO BARRAS 5X16 X 300|CODIGO BARRAS 5X16 X 300|31.0
ZEROX 12X16 PP SP|ZEROX 12X16 PP SP|107.0
5X7.5 PP CL 2.50|5X7.5 PP CL 2.50|24.0
ZAIRA 4.5X7 PP B IMP|ZAIRA 4.5X7 PP B IMP|0.0
13X15 BA TROQUEL|13X15 BA TROQUEL|11200.0
10X12 BA TROQUEL|10X12 BA TROQUEL|6500.0
MAMBO 6X20 N. 12 X 50 B IMP|MAMBO 6X20 N. 12 X 50 B IMP|35.0
PITILLO PAJITA 4.5X12 TB B IMP|PITILLO PAJITA 4.5X12 TB B IMP|13.0
IBIZA 18X24 VERDE B IMP|IBIZA 18X24 VERDE B IMP|340.0
LEONISA 8X16 PP ADHESIVO B IMP|LEONISA 8X16 PP ADHESIVO B IMP|64.0
5X14 TB PERFORADA|5X14 TB PERFORADA|1338.0
RED DEEP 12X16 PP B IMP|RED DEEP 12X16 PP B IMP|75.0
10X14 PP CL 1.10 ADHESIVO|10X14 PP CL 1.10 ADHESIVO|5480.0
KLEAN 12X16 PP SP B IMP|KLEAN 12X16 PP SP B IMP|86.0
X-POWER 16+3+2X17.5 B IMP|X-POWER 16+3+2X17.5 B IMP|274.0
13X18 PP CL 1.5|13X18 PP CL 1.5|7200.0
7X9 DECORADA|7X9 DECORADA|3714.0
8X16 PP CL 2.0|8X16 PP CL 2.0|0.0
REGALITOYS 15+4+4X24 BA B IMP|REGALITOYS 15+4+4X24 BA B IMP|315.0
5X8 PP CL 1.5 SIN SOLAPA|5X8 PP CL 1.5 SIN SOLAPA|1200.0
EL CONSTRUCTOR 8X12 BB|EL CONSTRUCTOR 8X12 BB|92.0
UNLIMID 10X15 PP B IMP|UNLIMID 10X15 PP B IMP|56.0
ZULY 15X18 CONFITE B IMP|ZULY 15X18 CONFITE B IMP|244.0
ZULY 8X12 CONFITE B IMP|ZULY 8X12 CONFITE B IMP|126.0
ONTWELTH 15X18 NEGRA B IMP|ONTWELTH 15X18 NEGRA B IMP|135.0
ONTWELTH 11X15 NEGRA B IMP|ONTWELTH 11X15 NEGRA B IMP|135.0
KAPERUZA 11X15 BLANCA B IMP|KAPERUZA 11X15 BLANCA B IMP|151.0
CANELA 11X15 NEGRA B IMP TIRA|CANELA 11X15 NEGRA B IMP TIRA|221.0
CANELA 15X18 NEGRA B IMP TIRA|CANELA 15X18 NEGRA B IMPTIRA|277.0
GAME SHOP 11X15 NEGRA B IMP|GAME SHOP 11X15 NEGRA B IMP|148.0
GAME SHOP 8X12 NEGRA B IMP|GAME SHOP 8X12 NEGRA B IMP|112.0
9.5X16 PP CL 2.0 FUELLE Y SOLAPA X 100 UND|9.5X16 PP CL 2.0 FUELLE Y SOLAPA X 100 UND|64.0
9.5X16 PP CL 2.0 FUELLE SOL Y GANCHO X 25 UNID|9.5X16 PP CL 2.0 FUELLE SOL Y GANCHO X 25 UNID|130.0
PUERTO BARATO 18X24 AZUL B IMP|PUERTO BARATO 18X24 AZUL B IMP|304.0
ZERITOX 9X15 PP B IMP|ZERITOX 9X15 PP B IMP|70.0
PAJITA MEZCLADOR 7X11 TB B IMP|PAJITA MEZCLADOR 7X11 TB B IMP|23.0
NAVIDAD 8X12 X 100|NAVIDAD 8X12 X 100|5700.0
NAVIDAD 11X15 X 100|NAVIDAD 11X15 X 100|9250.0
ESPONJAS EXPRESS 5X9 PP B IMP|ESPONJAS EXPRESS 5X9 PP B IMP|28.0
NAVIDAD 18X18 X 50|NAVIDAD 18X18 X 50|13000.0
KANGUPOR 5.5X16 TB REF 3.5X50 B IMP|KANGUPOR 5.5X16 TB REF 3.5X50 B IMP|21.0
GLOBOS WILPA 8X12 PP B IMP|GLOBOS WILPA 8X12 PP B IMP|89.0
37X51 TA|37X51 TA|483.0
INN MODA 15X18 BLANCA B IMP|INN MODA 15X18 BLANCA B IMP|220.0
42X51 NEGRA|42X51 NEGRA|650.0
19X37 TB CL 1.5|19X37 TB CL 1.5|250.0
ROMANTIC WISH 11X15 NEGRA|ROMANTIC WISH 11X15 NEGRA|162.0
ROMANTIC WISH 15X18 NEGRA|ROMANTIC WISH 15X18 NEGRA|219.0
CAÑITA 6.5X14 TB|CAÑITA 6.5X14 TB|24.0
CAÑITA GRANIZADO 11.5X16 TB|CAÑITA GRANIZADO 11.5X16 TB|60.0
CELESTE 9X11 PP ADHESIVO B IMP|CELESTE 9X11 PP ADHESIVO B IMP|61.0
7.5X8 PP CL 1.0|7.5X8 PP CL 1.0|0.0
OPTICA 8X12 BA B IMP|OPTICA 8X12 BA B IMP|103.0
EL ROPARIO 15X18 BA B IMP|EL ROPARIO 15X18 BA B IMP|195.0
LOLYKIUT 15X18 CONFETTY B IMP|LOLYKIUT 15X18 CONFETTY B IMP|228.0
LOLYKIUT 11X15 CONFETTY B IMP|LOLYKIUT 11X15 CONFETTY B IMP|153.0
EXOTICS 14X17 BA B IMP|EXOTICS 14X17 BA B IMP|150.0
PLASTICOS SANCHEZ 12+2.5+2.5X24 BA|PLASTICOS SANCHEZ 12+2.5+2.5X24 BA|108.0
PLASTICOS SANCHEZ 24X33 BA|PLASTICOS SANCHEZ 24X33 BA|150.0
5X8 PP CL 2.5|5X8 PP CL 2.5|0.0
MAITE 11X15 NEGRA B IMP|MAITE 11X15 NEGRA B IMP|193.0
OSTY URBAN 12X16 ADHS B IMP|OSTY URBAN 12X16 ADHS B IMP|143.0
MARIANGY 11X15 AMARILLA B IMP|MARIANGY 11X15 AMARILLA B IMP|151.0
10X16 PP CL 2.4|10X16 PP CL 2.4|89.0
10X27.5 PP CL 2.4|10X27.5 PP CL 2.4|150.0
12X27.5 PP CL 2.4|12X27.5 PP CL 2.4|180.0
TENNIS SPORT 15X18 BA|TENNIS SPORT 15X18 BA|216.0
ASTOLFO 11X15 ROJA B IMP|ASTOLFO 11X15 ROJA B IMP|140.0
PAJITA MEZCLADOR 6.5X10 TB B IMP|PAJITA MEZCLADOR 6.5X10 TB B IMP|17.0
EL SIGLO 12+3+3X24 BA BIO B IMP|EL SIGLO 12+3+3X24 BA BIO B IMP|225.0
3.5X6 PP CL 1.5 X 500|3.5X6 PP CL 1.5 X 500|625.0
BUKURI 11X15 NA B IMP|BUKURI 11X15 NA B IMP|142.0
ZUPLA 77 6X20 TB B IMP|ZUPLA 77 6X20 TB B IMP|31.0
PITILLO PAJITA 4.5X11 TB|PITILLO PAJITA 4.5X11 TB|14.0
7X9.5 TB X 100|7X9.5 TB X 100|1200.0
LETRAS 16X24 TB IMPR|LETRAS 16X24 TB IMPR|200.0
PAJITA PITILLO 4.5X11.5 TB|PAJITA PITILLO 4.5X11.5 TB|14.0
CAÑITA PITILLO 4.5X11.5 TB IMPR|CAÑITA PITILLO 4.5X11.5 TB IMPR|14.0
COROTOS DE LIZA 8X12 BLANCA IMPR|COROTOS DE LIZA 8X12 BLANCA IMP|104.0
ROPERO 15X18 BA IMP|ROPERO 15X18 BA IMP|194.0
GAME SHOP 18X24 NA IMPR|GAME SHOP 18X24 NA IMPR|295.0
PAJITA MEZCLADOR 7X9.5 TB B IMP|PAJITA MEZCLADOR 7X9.5 TB B IMP|22.0
AREPAS FABI 8X9 TB B IMPR|AREPAS FABI 8X9 TB B IMPR|25.0
4.5X9 PP CL 1.5|4.5X9 PP CL 1.5|0.0
NEON 12X16 PP SLPA|NEON 12X16 PP SLPA|105.0
8X14 PP 2.0 FUELLE INC|8X14 PP 2.0 FUELLE INC|5432.0
3X6 PP 1.0X100|3X6 PP 1.0X100|0.0
12X12 PP 2.0X100|12X12 PP 2.0X100|7700.0
KENDAL 10X14 PP B IMP|KENDAL 10X14 PP B IMP|56.0
LEO RONAL 14X18 AMARILLA|LEO RONAL 14X18 AMARILLA|220.0
MODA EXTREMA 11X14 NARANJA IMPR|MODA EXTREMA 11X14 NARANJA IMPR|121.0
MODA EXTREMA 16X18+3+3 NARANJA IMPR|MODA EXTREMA 16X18+3+3 NARANJA IMPR|266.0
18X24 BEIGE|18X24 BEIGE|5850.0
6X8 PP CAL 2|6X8 PP CAL 2|0.0
IMPERIAL 8X18 TB B IMP|IMPERIAL 8X18 TB B IMP|75.0
KAPERUZA 15X18 BA B IMP|KAPERUZA 15X18 BA B IMPR|208.0
8X12 NA ALMACIGO X 100|8X12 NA ALMACIGO X 100|1080.0
TEXTILES EL GATO 26X40 B IMP|TEXTILES EL GATO 26X40 B IMP|396.0
5X12 TB PERFORADA|5X12 TB PERFORADA|1175.0
VARIEDADES ISMAEL 12X16 BA|VARIEDADES ISMAEL 12X16 BA|160.0
7X16 TB PERFORADA|7X16 TB PERF|1663.0
8X16 PP CL 1.5 ADHESIVO|8X16 PP CL 1.5 ADHESIVO|51.0
TEXTILES EL GATO 20X30 BA B IMPR|TEXTILES EL GATO 20X30 BA B IMPR|231.0
AMANTINO 12X16 PP B IMPR|AMANTINO 12X16 PP B IMPR|85.0
IDUN 11X15 BLANCA|IDUN 11X15 BLANCA|160.0
ASTOLFO 16X22 ROJA|ASTOLFO 16X22 ROJA|290.0
CARBON VEGETAL 16X22 TB|CARBON VEGETAL 16X22 TB|305.0
ESTAMBOOL 18X27 TB|ESTAMBOOL 18X27 TB|255.0
MUNDO OFERTAS 15X18|MUNDO OFERTAS 15X18|222.0
EL BOMBAZO 15X18 AZUL B IMP|EL BOMBAZO 15X18 AZUL B IMPR|221.0
MUNDO OFERTAS 11X15 FUCSIA B IMP|MUNDO OFERTAS 11X15 FUCSIA B IMP|157.0
KISS 15X18 NEGRA B IMP|KISS 15X18 NEGRA B IMP|210.0
KISS 11X15 NEGRA B IMP|KISS 11X15 NEGRA B IMP|153.0
GAME SHOP 15X18 NEGRA B IMP|GAME SHOP 15X18 NEGRA B IMP|205.0
6X10 NA ( ALMACIGO ) X 100|6X10 NA ( ALMACIGO ) X 100|850.0
BESITOS 6X9 PP B IMPR|BESITOS 6X9 PP B IMPR|0.0
BESITOS 4.5X7 PP B IMPR|BESITOS 4.5X7 PP B IMPR|0.0
14X17+3 AZUL|14X17+3 AZUL|220.0
CHICLAYO 15X18 BLANCA B IMPR|CHICLAYO 15X18 BLANCA B IMP|288.0
PLAYON 15X18 AZUL B IMP|PLAYON 15X18 AZUL B IMPRESA|222.0
PLAYON 11X15 AZUL B IMP|PLAYON 11X15 B IMP|159.0
VINIPEL 4X16 PP|VINIPEL 4X16 PP|29.0
VINIPEL 5X16 PP|VINIPEL 5X16 PP|34.0
7X14 PP CL 1.5|7X14 PP CL 1.5|3250.0
10X18 PP CL 2.0|10X18 PP CL 2.0|8600.0
10X14 TB CL 1.5|10X14 TB CL 1.5|4230.0
SUMERGIR 12X16 PP B IMP|SUMERGIR 12X16 PP B IMP|108.0
SARISA 15X17 BA B IMP|SARISA 15X17 BA B IMPRESA|226.0
KLLEJEROS 15X18 NA B IMPR|KLLEJEROS 15X18 NA B IMPR|225.0
METRO GORRAS 9+3+3X20 BA B IMPR|METRO GORRAS 9+3+3X20 BA B IMPR|105.0
ONTWELFTH 18X24 NEGRA B IMPR|ONTWELFTH 18X24 NEGA B IMPR|299.0
VELY 15X18 NEGRA B IMPR|VELY 15X18 NEGRA B IMPR|205.0
PAPIKA 10+2.5+2.5X16 BB|PAPIKA 10+2.5+2.5X16 BB|98.0
PAPIKA 11+3+3X20 BB|PAPIKA 11+3+3X20|144.0
4.5X9 PP X 100|4.5X9 PP X 100|0.0
4.5X9 PP ADHESIVO X 100|4.5X9 PP ADHESIVO X 100|2300.0
LINEA UNICA 10+2.5+2.5X16 BB|LINEA UNICA 10+2.5+2.5X16 BB|98.0
INDIANO 11X15 PP B. IMPR|INDIANO 11X15 PP B. IMPR|77.0
KASHEES 14+2X15 BA|KASHEES 14+2X15 BA|208.0
VALEN STORE 11X15 BLANCA B IMPR|VALEN STORE 11X15 BLANCA B IMP|149.0
EL MUNDO DE LAS GORRAS 12X13 VERDE|EL MUNDO DE LAS GORRA 12X13 VERDE|90.0
VALEN STORE 15X18 BA|VALEN STORE 15X18 BA|205.0
PLAYON 8X12 AZUL|PLAYON 8X12 AZUL|116.0
8X12 PP CL 1.10 ESPECIAL|8X12 PP CL 1.10 ESPECIAL|4000.0
PUNTO ROSA 11X15 BLANCA|PUNTO ROSA 11X15 BLANA|168.0
ZULY 11X15 ROSADA|ZULY 11X15 ROSADA|171.0
PUNTO ROSA 15X18 BLANCA|PUNTO ROSA 15X18 BLANCA|228.0
5.5X8 PP C2 X 500|5.5X8 PP C-2 X 500|0.0
DIVINO 11X15 NA C2 2 TINTAS|DIVINO 11X15 NA C2 2 TINTAS|209.0
5.5X9 PP C2 X 500|5.5X9 PP C2 X 500|11500.0
MAMBO 4X14 TB REF 1.5X50|MAMBO 4X14 TB REF 1.5X50|18.0
24X34 BEIS X 100|24X34 BEIS X 100|9680.0
ORGANIC 15X18 NEGRA B IMPR|ORGANIC 15X18 NEGRA B IMPR|228.0
LEO RONAL 11X15 AMARILLA B IMPR|LEO RONAL 11X15 AMARILLA B IMPR|125.0
LEO RONAL 13X18 AMARILLA B IMPR|LEO RONAL 13X18 AMARILLA B IMP|206.0
3X5 PP CL 2.0 X 500|3X5 PP CL 2.0 X 500|665.0
3.5X5 PP CL 2.0 X 500|3.5X5 PP CL 2 X 500|4500.0
4X5 PP CL 2.0 X 500|4X5 PP CL 2 X 500|5000.0
FAJITEX 11X15 BA B IMPR|FAJITEX 11X15 BA B IMPR|125.0
7.5X 12 TB DISTRIQUESOS|7.5X12 TB DISTRIQUESOS|60.0
7.5X17 TB DISTRIQUESOS|7.5X17 TB DISTRIQUESOS|86.0
10.5X16 PP FUELLE-SOLAPA CL 2|10.5X16 PP|8700.0
3X8 TB LA EUROPEA B IMP|3X8 TB LA EUROPEA|0.0
6X8 TA 1.0X100 A|6X8 TA A|550.0
6X9 TA 1.0X100 A|6X9 TA A|600.0
7X10 TA 1.0X100 A|7X10 TA A|750.0
7X11 TA 1.0X100 A|7X11 TA A|0.0
8X10 TA 1.0X100 A|8X10 TA A|800.0
8X12 TA 1.0X100 A|8X12 TA A|950.0
9X12 TA 1.0X100 A|9X12 TA A|1050.0
10X14 TA 1.0X100 A|10X14 TA A|1300.0
12X16 TA 1.0X100 A|12X16 TA A|1850.0
14X20 TA 1.0X100 A|14X20 TA A|3000.0
15X22 TA 2.0X100|15X22 TA|4000.0
16X22 TA 1.0X100 A|16X22 TA A|4200.0
18X23 TA 1.0X100 A|18X23 TA A|5200.0
20X30 TA 1.0X100 A|20X30 TA A|7500.0
CL80 TA 1.0X100 A|CL 80 TA A|12700.0
25.5X40 TA X100(CANAST)A|25.5X40 TA A|12250.0
28X32 TA 1.0X100 A|28X32 TA A|21300.0
28X40 TA 2.0X50 A|28X40 TA 2.0X50 A|26600.0
4X6 BA 1.0X100 A|4X6 BA A|500.0
6X8 BA 1.0X100 A|6X8 BA A|600.0
7X10 BA 1.0X100 A|7X10 BA A|800.0
8X12 BA 1.0X100 A|8X12 BA A|1100.0
10X14 BA 1.0X100 A|10X14 BA A|1400.0
12X16 BA 1.0X100 A|12X16 BA A|1900.0
14X20 BA 1.0X100 A|14X20 BA A|3100.0
15X22 BA 1.0X100 A|15X22 BA A|4050.0
18X23 BA 1.0X100 A|18X23 BA A|5300.0
20X30 BA 1.0X100 A|20X30 BA A|7700.0
24X33 BA 1.0X100 A|24X33 BA A|1150.0
26X40 NA 2.0X 50|26X40 NA CL 2 X 50|11000.0
6X8 NA 1.0X100 A|6X8 NA A|550.0
7X10 NA 1.0X100 A|7X10 NA A|750.0
8X10 NA 1.0X100 A|8X10 NA A|800.0
8X12 NA 1.0X100 A|8X12 NA A|950.0
10X14 NA 1.0X100 A|10X14 NA A|1300.0
12X16 NA 1.0X100 A|12X16 NA A|1850.0
14X20 NA 1.0X100 A|14X20 NA A|3000.0
15X22 NA 1.0X100 A|15X22 NA A|4000.0
18X23 NA 1.0X100 A|18X23 NA A|5200.0
20X30 NA 1.0X100 A|20X30 NA A|7500.0
20X30 NA 2.0X100 A|20X30 NA A|12700.0
24X33 NA 1.0X12 A|24X33 NA A|1600.0
24X33 NA 1.0X100 A|24X33 NA A|10000.0
24X33 NA 2.0X100 A|24X33 NA A|16700.0
26X40 NA 2.0X12 A|26X40 NA A|3200.0
26X40 NA 2.0X100 A|26X40 NA.A|22000.0
28X32 NA 1.0X100 A|28X32 NA A|21300.0
28X40 NA 2.0X100 A|28X40 NA A|26600.0
32X45 NA 1.0X50 A|32X45 NA A|17500.0
18X24 VERDE 1.0X100 A|18X24 VERDE A|7000.0
18X24 ROJA 1.0X100 A|18X24 ROJA A|7000.0
18X24 GRIS 1.0X100 A|18X24 GRIS A|4873.0
24X34 VERDE 1.0X100 A|24X34 VERDE A|13200.0
24X34 ROJA 1.0X100 A|24X34 ROJA A|12300.0
24X34 GRIS 1.0X100 A|24X34 GRIS A|12300.0
2X4 TB 2.0X500 A|2X4 TB A|2600.0
2X5 TB 2.0X500 A|2X5 TB A|3200.0
2X8 TB 1.0X100 A|2X8 TB A|500.0
200|0|600.0
3X5 TB 2.0X500 A|3X5 TB 2.0X500 A|2500.0
3.5X5 TB 1.0 X500|3.5X5 TB 1.0X500|1924.0
3X14 TB 1.0X100 A|3X14 TB A|900.0
3X16 TB 2.0X100 A|3X16 TB A|2300.0
4X5 TB 1.0X100 A|4X5 TB A|500.0
4X6 TB 1.0X100 A|4X6 TB A|550.0
4X10 TB 1.0X100 A|4X10 TB A|800.0
4X12 TB 1.0X100 A|4X12 TB A|1000.0
4X14 TB 1.0X100 A|4X14 TB A|1100.0
5X7 TB 1.0X100|5X7 TB 1.0X100|640.0
5X8 TB 1.0X100 A|5X8 TB A|800.0
5X10 TB 1.0X100 A|5X10 TB A|1000.0
5X12 TB 1.0X100 A|5X12 TB A|1200.0
5X14 TB 1.0X100 A|5X14 TB A|1350.0
6X8 TB 1.0X100 A|6X8 TB A|950.0
6X9 TB 1.0X100 A|6X9 TB A|1100.0
6X9 TB 2.0X100 A|6X9 TB.A|2650.0
6X10 TB 1.0X100 A|6X10 TB A|0.0
6X12 TB 1.0X100 A|6X12 TB A|1400.0
6X14 TB 1.0X100 PERFORADA|6X14 TB PERFORADA|1563.0
6X16 TB 1.0X100 A|6X16 TB A|1900.0
7X10 TB 1.0X100 A|7X10 TB A|1200.0
7X10 TB 2.0X100 A|7X10 TB 2.0 A|3200.0
7X12 TB 1.0X100 A|7X12 TB A|1400.0
7X14 TB 1.0X100 PERFORADA|7X14 TB PERFORADA|2277.0
7X16 TB 1.0X100 A|7X16 TB A|2000.0
8X10 TB 1.0X100 A|8X10 TB A|1350.0
8X12 TB 1.0X100 A|8X12 TB A|1600.0
8X12 TB 2.0X100 A|8X12 TB 2.0 A|4300.0
8X16 TB 1.0X100 A|8X16 TB A|2150.0
8X18 TB 2.0X100 A|8X18 TB A|6100.0
9X12 TB 1.0X100 A|9X12 TB A|1800.0
9X14 TB 1.0X100 A|9X14 TB A|2100.0
10X14 TB 1.0X100 A|10X14 TB A|2300.0
10X14 TB 2.0X100 A|10X14 TB 2.0 A|6300.0
10X16 TB 1.0X100 A|10X16 TB A|2650.0
12X16 TB 1.0X100 A|12X16 TB A|3200.0
12X16 TB 2.0X100 A|12X16 TB.A|8600.0
12X18 TB 1.0X100 A|12X18 TB A|3600.0
12X18 TB 2.0X100 A|12X18 TB.A|9200.0
14X20 TB 1.0X100 A|14X20 TB A|4650.0
14X20 TB 2.0X100 A|14X20 TB.A|12550.0
14X25 TB 2.0X100 ARROB A|14X25 TB A|14800.0
16X22 TB 1.0X100 A|16X22 TB A|5850.0
18X24 TB 1.0X100 A|18X24 TB A|6800.0
20X30 TB 1.0X100 A|20X30 TB A|9500.0
2X4 PP 1.0X500 A|2X4 PP A|1650.0
3X4 PP 1.0X500 A|3X4 PP A|2100.0
3X5 PP 1.0X500 A|3X5 PP A|2500.0
3X6 PP 2X100 A|3X6 PP A|4500.0
4X5 PP 1.0X500 A|4X5 PP A|650.0
4X6 PP 1.0X100 A|4X6 PP A|0.0
4X6 PP 1.0X500 A|4X6 PP 1.0X500 A|0.0
5X7 PP 1.0X100 A|5X7 PP A|0.0
5X8 PP 1.0X100 A|5X8 PP A|0.0
5X10 PP 1.0X100 A|5X10 PP A|0.0
5X12 PP 1.0X100 A|5X12 PP A|0.0
6X8 PP 1.0X100 A|6X8 PP A|0.0
6X9 PP 1.0X100 A|6X9 PP A|0.0
6X10 PP 2.0X100 A|6X10 PP A|0.0
6X12 PP 1.0X100 A|6X12 PP A|0.0
7X10 PP 1.0X100 A|7X10 PP A|1700.0
7X12 PP 1.0X100 A|7X12 PP A|2000.0
7X14 PP 1.0X100 A|7X14 PP A|2200.0
7X16 PP 1.0X100 A|7X16 PP A|2600.0
8X10 PP 1.0X100 A|8X10 PP A|1804.0
8X12 PP 1.0X100 A|8X12 PP A|2200.0
8X12 PP 1.5X100 A|8X12 PP.A|3200.0
8X12 PP 2.0X100 A|8X12 PP 2.0 A|4350.0
8X12 PP 2.0X100ADHESIVO A|8X12 PP 2.0 ADHES A|5600.0
8X14 PP 1.0X100 A|8X14 PP A|2500.0
9X12 PP 1.0X100 A|9X12 PP A|2450.0
9X14 PP 1.0X100 A|9X14 PP A|2850.0
10X14 PP 1.0X100 A|10X14 PP 1.0X100 A|3200.0
10X14 PP 1.5X100 A|10X14 PP 1.5 A|4650.0
10X14 PP 2.0X100 A|10X14 PP 2.0X100 A|6300.0
10X14 PP 2.0X100 ADHESIVO A|10X14 PP 2.0 ADHESIVO A|7600.0
12X16 PP 1.0X100 A|12X16 PP 1.0 A|4350.0
12X16 PP 1.5X100 A|12X16 PP 1.5 A|6400.0
12X16 PP 2.0X100 A|12X16 PP 2.0 A|8700.0
12X16 PP 2.0X100 ADHESIVO A|12X16 PP 2.0 ADHESIVO A|10600.0
12X18 PP 1.0X100 A|12X18 PP 1.0 A|4900.0
14X18 PP 1.0X100 A|14X18 PP A|5700.0
14X20 PP 1.0X100 A|14X20 PP A|6350.0
15X22 PP 1.0X100 A|15X22 PP A|7450.0
18X24 PP 1.0X100 A|18X24 PP A|9200.0
20X30 PP 1.0X100 A|20X30 PP A|12800.0
C-0 BB (7+2+2X12)X100 A|C-0 A|6000.0
C-1 BB (7X2X2X16)X100 A|C-1 A|7500.0
C-2 BB (10+2.5+2.5X17)X100 A|C-2 A|11300.0
C-3 BB (11+3+3X21)X100 A|C-3 A|15000.0
C-4 BB (12+4+4X23)X100 A|C-4 A|18300.0
C-5 BB (14+3+3X25)X100 A|C-5 A|24500.0
T-15BA X 100 A|T-15BA A|1500.0
T-15NA X 100 A|T-15NA A|1500.0
T-20BA X 100 A|T-20BA A|2000.0
T-20NA X 100 A|T-20NA A|2000.0
T-25BA X 100 A|T-25BA A|2850.0
T-25NA X 100 A|T-25NA A|2850.0
